epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,591.282600030303,125.87836986780167,0.6187666666666667,0.5430865726499141,0.6123333333333333,0.4801072865444792
2,253.99445522669703,15.686986925080419,0.8749,0.8697282099343955,0.9698333333333333,0.9688199827734711
3,60.697859268053435,7.247630764963105,0.9772333333333333,0.9764912401473169,0.9858333333333333,0.9854377248586603
4,32.89466905267909,6.1929643779294565,0.9875333333333334,0.9871442320912965,0.9888333333333333,0.9885018019564098
5,20.003517590201227,5.744326249026926,0.9931666666666666,0.992943930058858,0.9901666666666666,0.9898117768951822
6,14.283276743808528,4.580515464302152,0.9946666666666667,0.9944911169260432,0.9926666666666667,0.9924734861443723
7,10.566476747844717,4.669054522215447,0.9963,0.9961765009817092,0.9935,0.9933230611196713
8,7.4523253952174855,3.4511710729566403,0.9973333333333333,0.9972455584630217,0.994,0.9938292766540967
9,5.490516055513581,3.6144467970261758,0.9982,0.9981408799834744,0.9941666666666666,0.9939810834049871
10,5.9285361817183,3.648505460452725,0.9979,0.997830354375452,0.9941666666666666,0.9939810834049871
11,3.9543940684470726,4.154261893087096,0.9985666666666667,0.9985196405825042,0.9938333333333333,0.9936611272914169
12,3.0276278914770955,5.710622159705963,0.9990333333333333,0.9990016868050535,0.9903333333333333,0.9899619245413638
13,2.661035869485204,4.501387404671732,0.9988666666666667,0.9988293623467842,0.9943333333333333,0.9941640920013731
14,2.9829970521814175,3.6189754205424833,0.9989666666666667,0.9989325436451912,0.9956666666666667,0.9955372468245794
15,2.8424374573032765,4.738341372411014,0.9988666666666667,0.9988296041308089,0.9943333333333333,0.9941700960219478
