epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,59.07913702575024,3.8555461391806602,0.9526333333333333,0.9510219556750422,0.9855,0.9850643776824034
2,14.639069684548303,3.530527641036315,0.9901666666666666,0.9898398484587567,0.9895,0.9892141756548536
3,12.312881187201128,4.913766465848312,0.9913333333333333,0.9910511461416672,0.984,0.9836233367451381
4,13.07445050268143,7.046576008688135,0.9906333333333334,0.9903253572043381,0.9838333333333333,0.9833704783130465
5,22.399309775391885,24.164031582302414,0.9849666666666667,0.984484122888499,0.9461666666666667,0.9424755120213714
6,146.23234195820987,28.106342516839504,0.8723,0.8675723322617442,0.8693333333333333,0.8636995827538247
7,152.37182066589594,26.066584184765816,0.8595666666666667,0.8544078515395515,0.8783333333333333,0.872999304105776
8,147.97092124074697,26.183299228549004,0.8632,0.8582089552238806,0.8875,0.879442757635292
9,134.96343121677637,17.437378220260143,0.8797333333333334,0.8753799392097265,0.9286666666666666,0.925642807505212
10,102.25066340342164,20.651582088321447,0.9135666666666666,0.9107984450789501,0.9198333333333333,0.9159825327510916
11,195.2079627364874,36.13150778412819,0.8214666666666667,0.8145814581458146,0.8321666666666667,0.8212320255636428
12,203.7068346142769,35.98267565667629,0.8057333333333333,0.7980875831485588,0.8273333333333334,0.8283062645011601
13,204.03226268291473,37.55405481159687,0.8021666666666667,0.7945584824673751,0.8235,0.8027565654684299
14,206.79208052158356,35.84328103065491,0.7986666666666666,0.7905976979614477,0.8283333333333334,0.8263069139966274
15,208.92517918348312,38.23034402728081,0.7950333333333334,0.7871066024997403,0.8138333333333333,0.790941418678645
