epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,480.81764786085114,40.1468154208269,0.8797,0.874255252430229,0.9656666666666667,0.9649182561307902
2,175.8824220530223,46.15030076587573,0.9691333333333333,0.9680425179458862,0.9576666666666667,0.9573539288112828
3,153.7489780081669,33.52066570171155,0.9748666666666667,0.9739856472536572,0.9716666666666667,0.9706997587038952
4,130.18750077602454,38.37479021027684,0.9796666666666667,0.9790204980052277,0.968,0.9673247106875426
5,136.49011752929073,29.153463445720263,0.9780333333333333,0.9772766456329092,0.975,0.9742798353909465
6,113.36706866999157,35.226630471879616,0.9824666666666667,0.9818608179874474,0.9726666666666667,0.9717143842704381
7,701.0392300842796,150.5416953265667,0.842,0.8386218166961732,0.8265,0.8331998077231213
8,884.1551473215222,137.01735005527735,0.7834666666666666,0.7821596244131456,0.8513333333333334,0.8554763447828905
9,872.5941733717918,138.6466362029314,0.7897333333333333,0.788634231336282,0.8525,0.8550843294579991
10,838.764938659966,142.56114327907562,0.8036333333333333,0.8008518981778845,0.8416666666666667,0.832333215672432
11,837.9857874587178,114.6838168501854,0.8032666666666667,0.7984151922945556,0.8885,0.8882205513784461
12,822.879357367754,125.15430165827274,0.8107333333333333,0.8082145511045058,0.869,0.8714005235602095
13,935.5992727950215,168.207264482975,0.7680333333333333,0.7638695666926809,0.8023333333333333,0.7984364377974167
14,1018.6508846729994,172.86183232069016,0.7278,0.7198627787307033,0.7916666666666666,0.7977346278317152
15,1078.7715240120888,208.89112193882465,0.7048666666666666,0.6924412949840211,0.71,0.6597575283535393
