epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,267.2249987645773,20.064108403748833,0.9436666666666667,0.9417602867185885,0.9821666666666666,0.9818058153375276
2,77.75237943863613,229.73390706548525,0.9864666666666667,0.9860269823788547,0.8393333333333334,0.857312018946122
3,49.94722298938723,18.573678915563505,0.9908666666666667,0.9905673368218122,0.9868333333333333,0.9865577675684873
4,21.88197238484554,12.832461636327025,0.9962333333333333,0.996110556569029,0.9928333333333333,0.9925951437919752
5,14.018668144617322,7.4589911881589614,0.9978666666666667,0.9977961432506887,0.994,0.9938144329896907
6,10.962741642732396,15.744125258724736,0.9980666666666667,0.9980034423407917,0.992,0.9917383820998279
7,7.188078924578967,9.871857147691799,0.9987666666666667,0.9987259391894219,0.9921666666666666,0.9919534326313987
8,14.867773706812287,12.240022968627272,0.9976666666666667,0.997589365658792,0.9915,0.9912566432367564
9,11.408705712364963,16.20967184457254,0.9980666666666667,0.9980030298856907,0.9926666666666667,0.9924059371763894
10,6.583494882399066,12.545238069267413,0.9987666666666667,0.9987258514411653,0.9935,0.9932978174944148
11,3.588274318388123,14.280212977714825,0.9994333333333333,0.9994147013255293,0.9946666666666667,0.994486560992419
12,4.05035883542206,13.398059361286869,0.9993,0.999276884404807,0.9943333333333333,0.9941580756013746
13,4.147077014382301,14.781596302944578,0.9992666666666666,0.9992423720641918,0.9925,0.992240041386446
14,3.32230277667865,16.319273324728044,0.9994333333333333,0.9994146207086533,0.9936666666666667,0.9934864586904354
15,1.9170043653636535,22.050551689180313,0.9997333333333334,0.9997245368776255,0.9915,0.99128651973347
